"Year","Acousticness"
1952,0.079096273143484
1952,0.0852947866182041
1952,0.132085952583544
1952,0.14561982514692
1952,0.2257966510665
1952,0.120920774515487
1952,0.0802203098567842
1952,0.284130339602241
1952,0.164259156478725
1952,0.0448870594766156
1952,0.0716817280233892
1952,0.147244852189014
1952,0.146286718072726
1952,0.198572526530981
1952,0.0171202399873824
1952,0.171102363052134
1952,0.166782131790731
1952,0.135766515336337
1952,0.228402110128822
1952,0.11535473331578
1952,0.0548648265124623
1952,0.172679759193348
1952,0.235089085911349
1952,0.108907206537357
1952,0.0952618841545716
1952,0.150480780913805
1952,0.113165381900045
1952,0.182759576551924
1952,0.398111872147135
1952,0.0629748022818828
1952,0.317736233321542
1952,0.160646646535483
1952,0.0719337185007974
1952,0.187759347036057
1952,0.104878180417595
1952,0.274510275772488
1953,0.154686503261193
1953,0.210248102195989
1953,0.450437515196278
1953,0.332361797631777
1953,0.0587073711571074
1953,0.249683215735917
1953,0.25029352223345
1953,0.203073270921204
1953,0.201531357389213
1953,0.31236909147647
1953,0.300631690794221
1953,0.0569303383962787
1953,0.33260326296208
1953,0.230177092966834
1953,0.0817152364532932
1953,0.274434230170183
1953,0.321073855084153
1953,0.180127953493118
1953,0.368084706410678
1953,0.397011226365083
1953,0.262815599851035
1953,0.313553160564257
1953,0.119267903317657
1953,0.179240780946497
1953,0.48523463580959
1953,0.19359838384203
1953,0.397585870401862
1953,0.167186833259369
1953,0.133044146492726
1953,0.303647345534116
1953,0.157816510716871
1953,0.249910442419402
1953,0.146844797874752
1953,0.392506005338314
1953,0.227739991344499
1953,0.1328042496602
1953,0.0776348788845531
1953,0.178573307593922
1953,0.272750115746976
1953,0.426328136996897
1953,0.292682183909159
1953,0.380051920596308
1953,0.158108686956457
1953,0.0333082476535777
1953,0.161049705434678
1953,0.252667613295412
1953,0.262428132843107
1953,0.281323279819164
1953,0.491523421458129
1953,0.22214878464804
1953,0.132013222663678
1953,0.0545646327098671
1953,0.139655406431141
1953,0.151736351232737
1953,0.0553227820314533
1953,0.173214223961791
1953,0.209480503608506
1953,0.15156732187019
1953,0.145254393444985
1953,0.162505734301025
1953,0.081693470975449
1953,0.0658757183199002
1953,0.203106474466651
1953,0.307877313943272
1953,0.144929976058764
1953,0.333490340591425
1953,0.29299310296739
1953,0.117710068315563
1953,0.333108301160615
1953,0.408323288308427
1953,0.0952077507638542
1953,0.0743003172759089
1953,0.42727737693548
1953,0.33930045280219
1953,0.159003417702939
1953,0.198938473857938
1953,0.26325777044476
1953,0.203950322462993
1953,0.377603524328266
1953,0.261204684051321
1953,0.230947551298251
1953,0.0726809098697815
1953,0.270079978500635
1953,0.380570671480905
1953,0.226888210792621
1953,0.398147661780495
1953,0.43876177919525
1953,0.276652136967747
1953,0.0996748009923867
1953,0.326857546636119
1953,0.269337607504242
1953,0.259022058617834
1953,0.311753646326794
1953,0.163518791434857
1953,0.112718174505616
1953,0.272878731265128
1953,0.348211822224506
1953,0.113284431762555
1953,0.161051046682884
1953,0.273344929132846
1954,0.386985762192508
1954,0.21639142384876
1954,0.401459012722769
1954,0.312494674093369
1954,0.226847635614259
1954,0.465385269566668
1954,0.400364162471499
1954,0.13647124911192
1954,0.399630541018092
1954,0.198591839140409
1954,0.161022660327108
1954,0.231602843464069
1954,0.237965647285241
1954,0.247815801956951
1954,0.454254905507848
1954,0.163102023899481
1954,0.285518230878901
1954,0.206667381633053
1954,0.136313152810141
1954,0.187828216740498
1954,0.1721881476604
1954,0.13975977494574
1954,0.399347286421253
1954,0.150520013298303
1954,0.260930565069852
1954,0.113588825644891
1954,0.369318660206774
1954,0.404700648270183
1954,0.574799020111505
1954,0.296072801070017
1954,0.421668136646371
1954,0.587327376840398
1954,0.27134470175264
1954,0.413536837736944
1954,0.272566892294715
1954,0.297515429187176
1954,0.26337400340964
1954,0.237922755123317
1954,0.277924030456317
1954,0.355767988121974
1954,0.234972480783255
1954,0.23552332256272
1954,0.301873773929036
1954,0.399644849388313
1954,0.238143785769
1954,0.191745051208235
1954,0.222989617016606
1954,0.40302259845301
1954,0.276330280552326
1954,0.290840112830378
1954,0.265971314269544
1954,0.18468069151566
1954,0.121148814534548
1954,0.260977098334177
1954,0.279469332452067
1954,0.458635352973703
1954,0.165306299415791
1954,0.105245095254368
1954,0.170658904970031
1954,0.2707414155961
1954,0.287814121425622
1954,0.377264102526039
1954,0.119159519191147
1954,0.278343930793762
1954,0.277577878874004
1954,0.346192467252763
1954,0.265827526464927
1954,0.113659652588983
1954,0.308563913941521
1954,0.393396835308403
1954,0.165696958157457
1954,0.247900291760201
1954,0.110295854872702
1954,0.532629846091895
1954,0.188621616393291
1954,0.390462526313623
1954,0.367707206867334
1954,0.327409338398033
1954,0.295541502142971
1954,0.2874970974034
1954,0.405518109926831
1954,0.144469770028649
1954,0.339605797063377
1954,0.231665189045161
1954,0.404167024261537
1954,0.538409102316653
1954,0.219993260630063
1954,0.547065724363324
1954,0.37375763613021
1954,0.297597280600261
1954,0.218574179686549
1954,0.195840172934936
1954,0.283733703354118
1954,0.407062207935108
1954,0.476713547665884
1954,0.240618709976887
1954,0.396266138039397
1954,0.200870281153133
1954,0.232288689848225
1954,0.44275131646019
1955,0.372384887549714
1955,0.484207009150571
1955,0.284018669880669
1955,0.20940791095267
1955,0.202263438572624
1955,0.328700160484932
1955,0.306686599777941
1955,0.482542264294326
1955,0.501419112365086
1955,0.186184420002449
1955,0.434732361353029
1955,0.367890386307931
1955,0.349686964160728
1955,0.191294623067432
1955,0.288251594332998
1955,0.163755032295221
1955,0.30347718001391
1955,0.182238829946932
1955,0.280445148555925
1955,0.25199346747368
1955,0.218519030683619
1955,0.550204996338506
1955,0.387358024816285
1955,0.451220992316243
1955,0.278097502729767
1955,0.226656926593154
1955,0.154728487106653
1955,0.372544495152654
1955,0.332649130786807
1955,0.256865094637411
1955,0.246595251257736
1955,0.307103128102174
1955,0.345956166772332
1955,0.318492549664756
1955,0.348741156899232
1955,0.276150139197792
1955,0.32595322408019
1955,0.233270412573498
1955,0.583039005806895
1955,0.314905495874643
1955,0.343630614023067
1955,0.214197999254847
1955,0.277296271073703
1955,0.25434380570681
1955,0.215728999297244
1955,0.543314138196461
1955,0.486219639017296
1955,0.539021098733907
1955,0.438314464243918
1955,0.396863410970462
1955,0.39169697304683
1955,0.578539077849178
1955,0.514375188566655
1955,0.277931884884652
1955,0.425929208087237
1955,0.275260592169945
1955,0.198193514566982
1955,0.31304534125785
1955,0.489851266451953
1955,0.384483088106091
1955,0.431341854276264
1955,0.356712365410813
1955,0.104970033796318
1955,0.406410385288898
1955,0.280510881763453
1955,0.332004332666091
1955,0.101706448276294
1955,0.441403124452532
1955,0.443508892096404
1955,0.148184278182691
1955,0.153036967306977
1955,0.325063659727898
1955,0.380994503279228
1955,0.282501351302391
1955,0.226700852792569
1955,0.396818545225254
1955,0.390810908826452
1955,0.275099493037575
1955,0.245560414988541
1955,0.381280121917844
1955,0.183717064999516
1955,0.378451379202657
1955,0.397118994245921
1955,0.291849433449747
1955,0.423850432627731
1955,0.409709061878167
1955,0.382605273710072
1955,0.456481037107427
1955,0.456942851975088
1955,0.205983398939621
1955,0.292728107489958
1955,0.375621269724631
1955,0.362289772888946
1955,0.24338743614633
1955,0.335842794629289
1955,0.25700231849283
1955,0.415776722446116
1955,0.253351648721859
1955,0.23318923284572
1955,0.287455090990158
1956,0.509825121527843
1956,0.327648487027961
1956,0.402280245716155
1956,0.420158826179883
1956,0.264110782347726
1956,0.273820521763269
1956,0.361663535139727
1956,0.368316084569934
1956,0.225524224253906
1956,0.532342374843625
1956,0.531312619762219
1956,0.480311873201603
1956,0.51654061346664
1956,0.608678937754719
1956,0.191914758505791
1956,0.511210913725043
1956,0.450101531711481
1956,0.271503204330074
1956,0.470026394627909
1956,0.277937521232334
1956,0.215208242135526
1956,0.560666647416215
1956,0.338772138572849
1956,0.191508929079116
1956,0.429306009142782
1956,0.302733409192531
1956,0.546302974153652
1956,0.211010798579928
1956,0.575939453931285
1956,0.432530560392914
1956,0.484826301433803
1956,0.13188865154052
1956,0.405170137936042
1956,0.296547831380236
1956,0.301933466058463
1956,0.526746611235889
1956,0.389787266998705
1956,0.49668389536881
1956,0.211522064924154
1956,0.467078957929216
1956,0.377594962420506
1956,0.349187053322327
1956,0.216919640392198
1956,0.687164153448724
1956,0.657708586071541
1956,0.31380163502569
1956,0.414016242936093
1956,0.496463366266724
1956,0.404649788369573
1956,0.254799871814013
1956,0.350561905681068
1956,0.413928744891956
1956,0.485226188588625
1956,0.324529345377328
1956,0.346803048480889
1956,0.385104261364524
1956,0.682415706235148
1956,0.434853199708917
1956,0.173991607075644
1956,0.258764038131212
1956,0.412879007995
1956,0.431171432322858
1956,0.326327820429884
1956,0.482525789127629
1956,0.348831586210487
1956,0.385633290330619
1956,0.309338476686308
1956,0.280428459466574
1956,0.33143445926686
1956,0.553383347017615
1956,0.388574931009983
1956,0.238327967008206
1956,0.310584963918999
1956,0.398945323482919
1956,0.462449361906167
1956,0.311383207080984
1956,0.282941806137083
1956,0.563380115795199
1956,0.401146494041272
1956,0.235835370675113
1956,0.33237720328053
1956,0.320645729847437
1956,0.229495085475993
1956,0.328009878167152
1956,0.298515449054167
1956,0.501208495966584
1956,0.474930351931479
1956,0.535198449191722
1956,0.453853399193937
1956,0.26883915904804
1956,0.381157588030277
1956,0.200888561480969
1956,0.421444436286565
1956,0.34820499142568
1956,0.378435525258566
1956,0.526553669528107
1956,0.456992146977997
1956,0.38908397761256
1956,0.39738372281413
1956,0.328790796512846
1957,0.346951339831528
1957,0.453028554772918
1957,0.577062117546662
1957,0.215745514730198
1957,0.471067941115792
1957,0.415409398200752
1957,0.387775894493401
1957,0.314216349557221
1957,0.40202314150336
1957,0.399846689409323
1957,0.585590284838649
1957,0.513793434597864
1957,0.62493904787495
1957,0.326811415867627
1957,0.431604922964913
1957,0.596106552851279
1957,0.435609339260442
1957,0.665533616026731
1957,0.544435839600383
1957,0.613717968850959
1957,0.602410644858689
1957,0.464670512733481
1957,0.24445199970271
1957,0.308507468550364
1957,0.353358904375115
1957,0.669677110125206
1957,0.149267629776397
1957,0.298832333350981
1957,0.45342703218672
1957,0.324849798428732
1957,0.45888066249396
1957,0.34557661782024
1957,0.404586214508016
1957,0.433849103642813
1957,0.483687574721499
1957,0.443533822932483
1957,0.677234922718925
1957,0.33363656100667
1957,0.459687715790347
1957,0.53137039842217
1957,0.370892129546898
1957,0.279044902303241
1957,0.476196130641957
1957,0.349859208855539
1957,0.467864141455595
1957,0.210081817850331
1957,0.369863054684408
1957,0.297822255126601
1957,0.309789657973922
1957,0.351680547358373
1957,0.447088441023206
1957,0.321789383120367
1957,0.224824560668783
1957,0.615619978996165
1957,0.688521876556647
1957,0.389331154885097
1957,0.511963010060226
1957,0.498602056315154
1957,0.257657057154534
1957,0.335257800450817
1957,0.379360576649847
1957,0.554750866461906
1957,0.358701159270771
1957,0.504082041799677
1957,0.5141543512673
1957,0.404956751602164
1957,0.211396340962455
1957,0.378517838097748
1957,0.415346262947819
1957,0.514178918855561
1957,0.375228139546789
1957,0.618318212949085
1957,0.289706862444203
1957,0.583133847084499
1957,0.26848287899701
1957,0.433807876159667
1957,0.250995821899912
1957,0.0811353465981235
1957,0.554052760949127
1957,0.484637347005811
1957,0.50365305971691
1957,0.402148741381015
1957,0.334592088753335
1957,0.321407517312636
1957,0.384981256467215
1957,0.4507754321158
1957,0.327053976790085
1957,0.416268497061033
1957,0.509269274139665
1957,0.478646972861786
1957,0.511747287503393
1957,0.412992696457164
1957,0.418442150891062
1957,0.43259187735201
1957,0.338225355036847
1957,0.462478684091995
1957,0.495592036914162
1957,0.304901672751096
1957,0.619766025015692
1957,0.403589685127288
1958,0.52326906388061
1958,0.382322646331794
1958,0.3693422484635
1958,0.681583185274547
1958,0.476661706155863
1958,0.502727309654429
1958,0.402686808362674
1958,0.684626484228118
1958,0.411622327664255
1958,0.607345378933442
1958,0.42590550608117
1958,0.51332633119219
1958,0.433750970921611
1958,0.559055763226109
1958,0.47741101885875
1958,0.222783272637551
1958,0.50410049083626
1958,0.510716347784445
1958,0.606566349635063
1958,0.510962616510335
1958,0.227192408098688
1958,0.398722152384014
1958,0.564205821158183
1958,0.546559677968872
1958,0.467339140959048
1958,0.334156335892833
1958,0.547199528478953
1958,0.519583759041214
1958,0.435913692343111
1958,0.235367522164949
1958,0.424902017275435
1958,0.325055257479072
1958,0.448163382789383
1958,0.449955690117232
1958,0.532539623591348
1958,0.422564214449709
1958,0.431156110212921
1958,0.330945441584232
1958,0.460261025294304
1958,0.662529833115854
1958,0.432271524891818
1958,0.404811332580563
1958,0.380211995374059
1958,0.497468707251973
1958,0.493745032006112
1958,0.507100652376525
1958,0.458311617970783
1958,0.381476404154615
1958,0.357598753631093
1958,0.55553204307771
1958,0.359812272141958
1958,0.470297911395396
1958,0.378331434350769
1958,0.376995798458701
1958,0.366453743715524
1958,0.552328674623542
1958,0.332437995630711
1958,0.378255817229893
1958,0.270008350852615
1958,0.326532592207256
1958,0.325694361166877
1958,0.491670832010151
1958,0.544225783802358
1958,0.551712569948492
1958,0.57889047356363
1958,0.384263905980714
1958,0.292161338797383
1958,0.270507178887901
1958,0.548620110353805
1958,0.556206305857246
1958,0.489603649006532
1958,0.497694439548223
1958,0.542279187720016
1958,0.494464820369743
1958,0.263870187414554
1958,0.267843604766205
1958,0.471070939448455
1958,0.361480062903134
1958,0.467034621599073
1958,0.488064163810318
1958,0.407783738696889
1958,0.344595804816969
1958,0.535879530082462
1958,0.414728815831556
1958,0.263134109941752
1958,0.28814762033268
1958,0.306258854576801
1958,0.490910336713106
1958,0.524320763306713
1958,0.257738782689511
1958,0.457164778608608
1958,0.600515026460196
1958,0.624462525873381
1958,0.403688777543696
1958,0.633444098008297
1958,0.319289446452043
1958,0.313443711224683
1958,0.37383695169513
1958,0.376249956438458
1958,0.372691445034744
1959,0.612587273238846
1959,0.609410571688872
1959,0.333030486130112
1959,0.344084401183989
1959,0.40423170517057
1959,0.587712079286179
1959,0.261548951400362
1959,0.422416854096928
1959,0.497869727488158
1959,0.408369612957452
1959,0.531449930112157
1959,0.364699875843983
1959,0.501822167502444
1959,0.32395358302633
1959,0.67662614470929
1959,0.404652048526651
1959,0.44593875198833
1959,0.403752949971989
1959,0.350184273507884
1959,0.290548004957829
1959,0.677387070890334
1959,0.336720471056759
1959,0.539144709833943
1959,0.378247713384176
1959,0.450263349496004
1959,0.435357368122194
1959,0.456005203188585
1959,0.586535063912087
1959,0.578406170934641
1959,0.521556171703702
1959,0.475952118652162
1959,0.581484556360323
1959,0.543010041506238
1959,0.776111484462375
1959,0.230033341038724
1959,0.539900911856225
1959,0.462252508141306
1959,0.426314724832422
1959,0.606783679150842
1959,0.634073462642849
1959,0.435003547137362
1959,0.371845294812314
1959,0.332663882617195
1959,0.334177368383424
1959,0.527818513035786
1959,0.576808187228313
1959,0.391897458766761
1959,0.533369445011413
1959,0.566075675985334
1959,0.711656227223418
1959,0.465331560328401
1959,0.556941563491991
1959,0.352788922794853
1959,0.344349052341493
1959,0.649505192104442
1959,0.458730555556087
1959,0.413033942680088
1959,0.429204141635642
1959,0.411491473810144
1959,0.520216493851605
1959,0.59365730330596
1959,0.25475483175547
1959,0.54932140292474
1959,0.3503533484189
1959,0.384643094945029
1959,0.427984311639338
1959,0.604292766491309
1959,0.460846795151484
1959,0.401745349157752
1959,0.551247345481025
1959,0.448607429987827
1959,0.465518409833016
1959,0.441663097921655
1959,0.671163868636861
1959,0.397815440679474
1959,0.489728173584426
1959,0.313463888955171
1959,0.2858682469295
1959,0.528077112360825
1959,0.427912329627221
1959,0.537897665867237
1959,0.321078951620711
1959,0.522844566734881
1959,0.414883681275075
1959,0.531112088993408
1959,0.582585271123733
1959,0.481113847762005
1959,0.359013130075948
1959,0.375659070977416
1959,0.587245139437007
1959,0.514552378796934
1959,0.617694899128625
1959,0.561385515369933
1959,0.540890573357355
1959,0.340491894375311
1959,0.464043497194331
1959,0.396280997821867
1959,0.305183333382546
1959,0.52186477151784
1959,0.657277222406183
1960,0.508394453726237
1960,0.609114846088377
1960,0.754098683363301
1960,0.443489891348557
1960,0.581452719584136
1960,0.432058340395787
1960,0.638899981283239
1960,0.469903685902383
1960,0.672194167146015
1960,0.542541092997073
1960,0.305128342864852
1960,0.645162231045525
1960,0.437089306860726
1960,0.375003273541406
1960,0.331169900747824
1960,0.64311319034737
1960,0.698765789825211
1960,0.571164610348757
1960,0.350050238729186
1960,0.46098653192018
1960,0.435040775272365
1960,0.370686668367494
1960,0.425816583993582
1960,0.353619208355176
1960,0.363904894650568
1960,0.451781962305862
1960,0.438975919562848
1960,0.477882857603816
1960,0.348550658314379
1960,0.361964295313604
1960,0.475246834502337
1960,0.320926460624779
1960,0.3591478835363
1960,0.554319887334888
1960,0.671462134087164
1960,0.407292152557359
1960,0.514895496848818
1960,0.468027435868857
1960,0.349386836601229
1960,0.508934539345066
1960,0.611379885009296
1960,0.468452166227943
1960,0.605213329094071
1960,0.459150712135046
1960,0.740217888413801
1960,0.544115996870305
1960,0.408044833720413
1960,0.446806967121071
1960,0.647366169474565
1960,0.550728740019056
1960,0.510788167837788
1960,0.761582606597179
1960,0.536115779874278
1960,0.689631374046745
1960,0.41454169563524
1960,0.592674825002685
1960,0.537794562313691
1960,0.444138491553432
1960,0.726980934219794
1960,0.564778678196953
1960,0.495158520601905
1960,0.350988123618302
1960,0.674839031655542
1960,0.561339304938502
1960,0.466942267939792
1960,0.483706808984003
1960,0.622306411142943
1960,0.562036156072308
1960,0.487438664053282
1960,0.368811608402571
1960,0.428702327400202
1960,0.435287228307272
1960,0.434140044612748
1960,0.453522604335128
1960,0.410967130913116
1960,0.341438150999023
1960,0.479964882735905
1960,0.442544431462677
1960,0.483740870440208
1960,0.509446326704077
1960,0.420219217631094
1960,0.4222296678073
1960,0.577890404583214
1960,0.640331836320696
1960,0.475086335329777
1960,0.283280245659339
1960,0.358728277976127
1960,0.366006779502245
1960,0.583925305498772
1960,0.409262841062276
1960,0.451943779159324
1960,0.603273905191203
1960,0.640458285756275
1960,0.312873540518424
1960,0.482994819073937
1960,0.470843984738032
1960,0.294203732775562
1960,0.460859133402981
1960,0.466677664761602
1960,0.425981417303136
1961,0.707565022290604
1961,0.519479469050155
1961,0.531009857350407
1961,0.381788870022634
1961,0.422198794487133
1961,0.554172368037829
1961,0.463465958688234
1961,0.709195395840324
1961,0.52278498864883
1961,0.32259641543803
1961,0.642567378999212
1961,0.4226965706841
1961,0.564793844698712
1961,0.405192232130608
1961,0.285940887361588
1961,0.522976209096765
1961,0.391350622520986
1961,0.609580153359181
1961,0.496959043031262
1961,0.582524085700887
1961,0.626992176287667
1961,0.441730027297831
1961,0.526268069868515
1961,0.549087399005266
1961,0.458593932759663
1961,0.637114107310748
1961,0.544783349643173
1961,0.61429817213282
1961,0.637340590218743
1961,0.472288607796488
1961,0.435960687755385
1961,0.480349955701259
1961,0.646287993633225
1961,0.471006877098353
1961,0.42018574458579
1961,0.398051438402291
1961,0.564146744535054
1961,0.627321781218885
1961,0.534811974913637
1961,0.638394193255322
1961,0.523831603846156
1961,0.445266357539818
1961,0.630068920093017
1961,0.449031993379891
1961,0.569929854592159
1961,0.519998415739626
1961,0.585077857790576
1961,0.586974707919993
1961,0.487857834592394
1961,0.689462124441775
1961,0.426600186121309
1961,0.571682393632419
1961,0.64576168988903
1961,0.400086386500346
1961,0.381211267962323
1961,0.497762126429622
1961,0.420908878384176
1961,0.40756222365725
1961,0.632244128734485
1961,0.520280513872337
1961,0.511587345034297
1961,0.565922209433769
1961,0.631985217232362
1961,0.679525605659549
1961,0.653541954133748
1961,0.463728888980717
1961,0.619821368392278
1961,0.558198417168089
1961,0.508215975486149
1961,0.511178377715833
1961,0.542832727835976
1961,0.513132347578827
1961,0.529789074410282
1961,0.602564459697064
1961,0.532653266758305
1961,0.415287007698578
1961,0.505973088560929
1961,0.607887982079842
1961,0.284109304725344
1961,0.453787871789399
1961,0.43773108576578
1961,0.652698352973204
1961,0.572986540233948
1961,0.594987268825857
1961,0.563348551273286
1961,0.554500200724838
1961,0.55661072786794
1961,0.661213282136337
1961,0.583043630038216
1961,0.51705231182579
1961,0.529059436136614
1961,0.540601772399617
1961,0.57298685178631
1961,0.542209217283744
1961,0.835875822596169
1961,0.661847177489377
1961,0.584110689379707
1961,0.294319517684428
1961,0.75161150668209
1961,0.514202414074514
1962,0.556659119420488
1962,0.442511351306445
1962,0.348987118263851
1962,0.599752852705014
1962,0.586273986027889
1962,0.465337430336065
1962,0.613683640843202
1962,0.571228000200099
1962,0.472370775739343
1962,0.705914315327849
1962,0.73524316743498
1962,0.513867788008794
1962,0.64885343779853
1962,0.332345274343261
1962,0.655578662713208
1962,0.652610530159667
1962,0.601220390194371
1962,0.708249986011986
1962,0.439206098330054
1962,0.695740851819479
1962,0.590626929980981
1962,0.5419599626542
1962,0.292956024282629
1962,0.438607661090826
1962,0.610743704349985
1962,0.757723593830354
1962,0.414939409940214
1962,0.683711254603505
1962,0.53054956955145
1962,0.555324853950155
1962,0.520677289009684
1962,0.694095457372435
1962,0.424127036148385
1962,0.630839621396269
1962,0.507431952658409
1962,0.499722019260906
1962,0.562749355977659
1962,0.501193812844643
1962,0.539635875136395
1962,0.535766524247719
1962,0.344962012263013
1962,0.539282787346993
1962,0.464754109871702
1962,0.596620224809568
1962,0.380909237482278
1962,0.491467427930411
1962,0.423360916182562
1962,0.33441915148542
1962,0.724307271769153
1962,0.586104864583059
1962,0.560490964886883
1962,0.54420931197096
1962,0.393467168583961
1962,0.571103051204438
1962,0.727397790684873
1962,0.751620173580939
1962,0.539538900403364
1962,0.679435701134938
1962,0.532239989223435
1962,0.481381112946708
1962,0.65186817174377
1962,0.505698614164673
1962,0.726288955396932
1962,0.427376363659805
1962,0.531785918102687
1962,0.484848787228117
1962,0.706274171671179
1962,0.679121707399638
1962,0.478365516285068
1962,0.577092779152737
1962,0.507008908865004
1962,0.5967656974311
1962,0.515978985580642
1962,0.684528167095643
1962,0.596970124636518
1962,0.625049474658526
1962,0.675867547010876
1962,0.5497880532554
1962,0.409818480876704
1962,0.544168359126417
1962,0.413301771676536
1962,0.506597887507615
1962,0.687869872764193
1962,0.620506254538559
1962,0.441924410465049
1962,0.329253499789014
1962,0.697855796753183
1962,0.450561283949219
1962,0.554341862432983
1962,0.410734994602489
1962,0.54890471883136
1962,0.664410443944064
1962,0.526564694838411
1962,0.637155085609917
1962,0.783692780999193
1962,0.666367336877202
1962,0.525261075271809
1962,0.623417849867803
1962,0.699968212473258
1962,0.567976779230031
1963,0.738520499148226
1963,0.474144944627104
1963,0.54354337432326
1963,0.598198621373167
1963,0.716701283763043
1963,0.565032054505139
1963,0.439730365834333
1963,0.363247305217719
1963,0.581517690647075
1963,0.531840080786064
1963,0.708195785760488
1963,0.528648266739182
1963,0.681328880788377
1963,0.451725895815666
1963,0.570729146311375
1963,0.35176595023016
1963,0.526934946606232
1963,0.619834799147215
1963,0.599282013750853
1963,0.65264046178257
1963,0.698399444289763
1963,0.635574312404627
1963,0.569795346342964
1963,0.546580999909025
1963,0.402517145559606
1963,0.471601987645154
1963,0.4942005651652
1963,0.54800686914299
1963,0.520680836032285
1963,0.344065920811645
1963,0.416323353581002
1963,0.641292559200796
1963,0.64244043836756
1963,0.648205752994774
1963,0.458139739620152
1963,0.604903553000096
1963,0.569360707701047
1963,0.55379568170287
1963,0.508455477539791
1963,0.586895782370091
1963,0.475387518943281
1963,0.551619301503507
1963,0.522866024410952
1963,0.707847112117432
1963,0.561580478394712
1963,0.50723632926338
1963,0.597098113561407
1963,0.3811562634457
1963,0.520406116911329
1963,0.646987636639699
1963,0.632988989684657
1963,0.692081890909535
1963,0.559545307067127
1963,0.45832372651618
1963,0.325867118235359
1963,0.368154697606517
1963,0.588658880674276
1963,0.579517034635336
1963,0.590213213622844
1963,0.629040738615517
1963,0.481944337361887
